==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-kind-1-control-plane ====
I1221 04:31:20.304943       1 event.go:294] "Event occurred" object="local-path-storage/local-path-provisioner-684f458cdd" fieldPath="" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: local-path-provisioner-684f458cdd-5b6r8"
I1221 04:31:20.314324       1 event.go:294] "Event occurred" object="kube-system/coredns-565d847f94" fieldPath="" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: coredns-565d847f94-25n9r"
I1221 04:31:29.406424       1 node_lifecycle_controller.go:1236] Controller detected that some Nodes are Ready. Exiting master disruption mode.
I1221 04:31:38.382791       1 event.go:294] "Event occurred" object="metallb-system/speaker" fieldPath="" kind="DaemonSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: speaker-57mj7"
I1221 04:31:38.441745       1 event.go:294] "Event occurred" object="metallb-system/controller" fieldPath="" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set controller-6658b8446c to 1"
I1221 04:31:38.466645       1 event.go:294] "Event occurred" object="metallb-system/controller-6658b8446c" fieldPath="" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: controller-6658b8446c-cfv77"
I1221 04:32:54.416739       1 event.go:294] "Event occurred" object="spire/spire-server" fieldPath="" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="create Pod spire-server-0 in StatefulSet spire-server successful"
I1221 04:32:54.431022       1 event.go:294] "Event occurred" object="spire/spire-agent" fieldPath="" kind="DaemonSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: spire-agent-g5f88"
I1221 04:33:19.528725       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for spiffeids.spiffeid.spiffe.io
I1221 04:33:19.528865       1 shared_informer.go:255] Waiting for caches to sync for resource quota
I1221 04:33:19.630496       1 shared_informer.go:262] Caches are synced for resource quota
I1221 04:33:20.023555       1 shared_informer.go:255] Waiting for caches to sync for garbage collector
I1221 04:33:20.023632       1 shared_informer.go:262] Caches are synced for garbage collector
I1221 04:34:21.450480       1 event.go:294] "Event occurred" object="nsm-system/admission-webhook-k8s" fieldPath="" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set admission-webhook-k8s-688dfc7685 to 1"
I1221 04:34:21.463499       1 event.go:294] "Event occurred" object="nsm-system/admission-webhook-k8s-688dfc7685" fieldPath="" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: admission-webhook-k8s-688dfc7685-4wfzj"
I1221 04:34:21.496867       1 event.go:294] "Event occurred" object="nsm-system/nsmgr-proxy" fieldPath="" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set nsmgr-proxy-c874d5d87 to 1"
I1221 04:34:21.507596       1 event.go:294] "Event occurred" object="nsm-system/nsmgr-proxy-c874d5d87" fieldPath="" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: nsmgr-proxy-c874d5d87-kb7ws"
I1221 04:34:21.541938       1 event.go:294] "Event occurred" object="nsm-system/registry-k8s" fieldPath="" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set registry-k8s-679b68767c to 1"
I1221 04:34:21.558299       1 event.go:294] "Event occurred" object="nsm-system/registry-k8s-679b68767c" fieldPath="" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: registry-k8s-679b68767c-55w7p"
I1221 04:34:21.582703       1 event.go:294] "Event occurred" object="nsm-system/registry-proxy" fieldPath="" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set registry-proxy-5d4487556b to 1"
I1221 04:34:21.601324       1 event.go:294] "Event occurred" object="nsm-system/registry-proxy-5d4487556b" fieldPath="" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: registry-proxy-5d4487556b-kmtbq"
I1221 04:34:21.648494       1 event.go:294] "Event occurred" object="nsm-system/nsmgr" fieldPath="" kind="DaemonSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: nsmgr-kqm9b"
I1221 04:34:21.649575       1 event.go:294] "Event occurred" object="nsm-system/forwarder-vpp" fieldPath="" kind="DaemonSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: forwarder-vpp-8kvg9"
I1221 04:34:49.661286       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for networkservices.networkservicemesh.io
I1221 04:34:49.661441       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for networkserviceendpoints.networkservicemesh.io
I1221 04:34:49.661523       1 shared_informer.go:255] Waiting for caches to sync for resource quota
I1221 04:34:49.763446       1 shared_informer.go:262] Caches are synced for resource quota
I1221 04:34:50.055963       1 shared_informer.go:255] Waiting for caches to sync for garbage collector
I1221 04:34:50.056077       1 shared_informer.go:262] Caches are synced for garbage collector
I1221 04:34:57.937477       1 event.go:294] "Event occurred" object="kube-system/metrics-server" fieldPath="" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set metrics-server-69dcc44d99 to 1"
I1221 04:34:58.007365       1 event.go:294] "Event occurred" object="kube-system/metrics-server-69dcc44d99" fieldPath="" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: metrics-server-69dcc44d99-wq44t"
E1221 04:35:19.776513       1 resource_quota_controller.go:417] unable to retrieve the complete list of server APIs: metrics.k8s.io/v1beta1: the server is currently unable to handle the request
W1221 04:35:20.071872       1 garbagecollector.go:752] failed to discover some groups: map[metrics.k8s.io/v1beta1:the server is currently unable to handle the request]
E1221 04:35:49.786447       1 resource_quota_controller.go:417] unable to retrieve the complete list of server APIs: metrics.k8s.io/v1beta1: the server is currently unable to handle the request
W1221 04:35:50.087457       1 garbagecollector.go:752] failed to discover some groups: map[metrics.k8s.io/v1beta1:the server is currently unable to handle the request]
I1221 05:12:33.456671       1 event.go:294] "Event occurred" object="ns-dns-vl3/nse-vl3-vpp" fieldPath="" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set nse-vl3-vpp-5d97745888 to 1"
